3545	2596	193	9388	9627	2126	2283	7360	4486	7477	6694	7602	6550	1370	5869	1099	730	3984	4024	8094	7742	1199	9954	3946	2910	4178	1187	2169	3285	2092	6999	465	5147	4466	8530	119	3335	5875	7274	8508	5607	5380	4446	3443	5705	611	2735	3419	9620	9045	8801	1574	377	6348	6923	0	1461	9208	1258	6298	3896	1088	428	3406	4487	4094	3973	5025	9672	2478	5257	753	7325	683	4397	9252	3769	7693	6967	3047	4978	6672	8739	6484	1447	1464	1351	456	1332	7649	6617	8086	3028	827	4543	1318	6263	7654	4472	2899	7956	8922	5929	9380	4511	1291	9226	5800	815	5419	3010	3671	2058	8016	960	134	9122	199	3132	6715	4884	745	9229	3843	1997	6446	7613	449	8000	1727	1162	9015	4455	3584	4429	297	5174	6573	4272	3440	3190	260	6700	5453	9984	468	1681	6655	6295	2708	1866	70	8828	1016	5887	1385	6620	8687	1132	2805	1245	2640	7715	6086	4761	9574	8542	1739	3882	7626	9975	7973	4454	8656	1371	1041	6237	9780	1836	4823	993	6951	9095	8545	7284	9828	8982	4495	969	5224	3046	4442	9412	34	635	25	1027	6935	6338	8753	4305	3320	5143	1167	7497	6744	9577	5435	2936	9481	731	3221	1190	7815	5580	8051	9014	9095	969	2927	5675	7888	513	4842	8861	2395	9258	1013	3661	8168	4034	2578	7526	3074	4185	6294	7925	4819	5853	4290	2378	
1428	2774	6574	6834	7105	5273	8459	5950	5368	5584	3235	2300	1419	2154	2334	4091	66	930	9733	6527	4349	548	429	4919	6824	5937	1358	8676	1018	6457	4560	440	2988	3116	419	1258	1014	9331	6957	4328	1077	9428	6624	833	3179	2248	4504	5593	4370	1858	3775	880	4306	1107	9554	1461	0	9178	501	3634	9726	2652	1298	1318	7415	8504	5442	3471	9627	8208	9911	300	2290	7685	2984	741	8558	4403	2599	5735	2031	5149	8803	8130	2370	2873	8414	2847	8730	1791	6113	2119	6626	4670	8207	7264	6066	3824	7752	6120	9968	1871	6831	4999	8104	8248	5118	6864	943	4767	9447	9704	949	5587	9070	7419	6793	7827	4694	4235	3569	8017	2601	7930	1242	2310	9181	8858	413	4134	7155	2370	403	4261	545	1012	1050	8667	7954	8541	8760	7012	1212	13	2047	8203	7891	6408	9874	760	4108	3932	5879	7399	3364	7363	1181	3707	9074	6955	544	1826	203	7989	123	459	5077	2763	8813	5142	461	901	2048	5819	973	2846	6037	8429	5464	8850	4084	5216	2520	5306	6515	1721	1866	5452	2308	5621	4728	7533	6724	1533	9048	9176	7649	6936	8130	7028	3724	8881	6136	576	8031	1098	3793	6738	2737	9474	5895	1697	2919	8899	9474	4079	6509	4383	9939	427	9814	44	9430	4454	6625	2269	8674	1941	8684	2628	9394	5702	9981	4405	4073	1238	6030	1388	1186	2578	6601	
7631	1041	9327	2286	2222	8560	2260	2695	6006	5415	500	5467	2940	7312	1054	2375	5863	2747	1429	1082	3071	7068	6678	9860	4592	3244	583	2609	8347	6695	9929	349	2888	4813	4215	7871	6024	9401	1150	57	929	4732	1459	7238	9766	6751	6353	5754	3350	9819	8863	4495	9610	132	4009	9208	9178	0	2321	582	8941	8133	6442	2034	8321	8767	9330	3943	7562	8844	361	7379	3935	4254	829	9665	5490	3797	7863	5005	1338	1960	2312	1738	6991	853	454	8343	1910	2261	6802	991	541	8035	9404	5408	6762	6366	5513	4142	5327	3869	6884	3065	1776	2099	4546	2669	536	6276	5434	7545	3305	1446	3749	1122	674	1099	7922	744	3094	1758	3294	2488	7963	9196	6274	5092	480	7029	733	5329	2002	7618	5155	4655	7201	8986	1302	3934	6527	3200	2292	4351	1624	9327	7633	5352	4936	857	1415	9245	5146	9003	2715	2203	1405	3670	8002	4726	140	346	6100	662	765	1075	9344	3997	9017	3912	7824	5308	4414	9906	7854	3671	5906	6666	8966	7622	2857	3542	2718	9454	2201	2550	6532	8399	9804	2841	1399	2702	7061	8853	504	8902	135	1783	3314	7691	8386	3288	5848	3168	3887	8289	7390	8505	6414	4704	6059	6723	1789	8059	7774	8963	748	1124	5054	9404	3600	6350	4038	8325	4917	6959	6145	3338	3527	5543	626	6017	9890	2624	5959	560	3368	5734	6942	5534	227	
5094	8556	6724	7778	2891	8408	3164	3983	267	7497	4807	9510	5786	6235	1319	1646	1389	8896	141	2449	7802	6610	2908	131	9637	1668	8946	689	122	3355	9142	13	425	7021	416	9591	6771	6661	5549	2204	2632	3102	5952	2992	18	2202	285	6489	783	1666	805	3468	7439	242	5169	1258	501	2321	0	3784	7769	1511	5052	1567	2223	6276	2396	863	3603	6378	1968	2093	2121	1185	5266	3712	8533	1160	9702	3642	8998	4007	2162	376	3748	2294	5554	648	1174	3420	5082	1659	3495	6442	237	555	5865	1881	8334	4239	3578	1617	2822	1757	1543	9020	9253	8335	6494	6858	2316	6697	3080	374	26	2409	3655	1544	3573	8000	1676	7277	3835	3489	1485	8804	906	4231	3733	8250	5949	2204	6924	6409	5576	8055	2360	1548	3142	9157	6628	7750	2064	3579	7216	3044	9585	8155	665	7088	360	8246	2506	8663	1694	1841	9459	8717	2121	8362	9482	8768	6672	4812	8896	1482	8383	1954	4325	4939	6621	217	4381	6758	1148	1417	2676	6394	3137	8293	4769	7765	2053	2865	1880	1124	8987	1155	2290	1901	7683	6973	6464	1569	2590	6762	8062	9324	8131	5447	6885	111	657	1892	211	2401	4966	1131	4895	6785	2560	2608	343	5246	6290	7129	2172	187	8393	3280	4321	6909	2896	5111	7728	8470	912	156	766	8024	3212	4317	3648	1666	9644	7501	653	495	5959	4664	1766	
7816	177	2234	6500	9981	1833	332	9804	8492	5280	6261	6081	3582	6516	415	2273	8184	2882	8623	949	1110	7589	2743	3332	7337	8082	7004	3096	2349	2292	4133	2547	3816	778	5331	6100	9812	1875	2609	9773	3820	8443	5321	3620	3237	360	6373	6444	2505	4551	5461	6566	8997	4727	3807	6298	3634	582	3784	0	9791	2087	2755	1236	6805	2216	7335	992	6755	482	240	1513	2355	1799	8849	7713	3272	5662	7275	2201	6804	3521	5373	7918	651	3092	2237	2788	759	2535	2216	9811	4670	9374	567	8446	2545	4943	5267	4571	4790	940	3162	7600	7992	4401	5282	6091	6222	4288	2270	9798	6649	2155	3679	1624	98	98	8700	9775	1907	9070	5012	3548	2660	6125	8051	9680	8170	3855	2036	1606	9163	7808	6119	9632	5333	4983	2531	3927	9551	3822	1165	5373	2448	9251	8090	7462	2255	4878	4129	2550	6554	6980	836	6124	1451	4699	6320	1487	9448	1535	4243	7720	3962	4245	9519	2433	9792	9327	2508	1980	9173	1951	2930	2983	3615	911	2950	6750	282	5071	3173	8129	148	3648	191	3144	7946	2578	3894	9269	4979	377	2280	9929	2491	1301	2248	9673	6851	9185	2612	5170	2983	3180	3939	5531	704	9207	1933	4970	7627	9599	7887	1305	8201	5195	2910	4378	1033	9592	6700	7897	1731	435	9258	481	4502	9606	6765	2802	2053	2279	4036	882	2556	2669	6904	3697	1562	
2591	1379	3449	7217	2505	1496	5171	2442	8568	6585	6020	6796	3150	8047	6797	9630	1525	2154	1049	5852	2342	1033	6446	3572	2462	1557	9818	1133	5842	1998	1874	9362	7819	4093	9871	8444	1528	198	3934	7963	9827	7740	7052	2382	2605	7503	632	7362	2397	160	7373	4294	6750	5809	1458	3896	9726	8941	7769	9791	0	3253	1428	5601	5882	3572	2200	181	9058	9245	4313	6521	511	694	8075	3860	1200	1574	3153	5785	1731	7681	8468	2116	2077	6136	1763	7891	4222	7930	250	4242	2404	8127	4390	747	1391	1687	215	6174	9429	2158	743	3198	934	8723	458	4188	1554	6858	1895	9176	2362	9166	166	7381	8133	8715	3498	4669	7988	1595	1504	8933	9512	414	4793	9441	6946	992	7909	4011	3323	9030	9568	496	3301	3337	4770	923	2722	854	7201	5383	3796	53	6538	2751	9796	2249	9040	6616	5846	8647	5604	1154	4765	2666	2101	3178	1787	6423	1433	1732	3116	9228	1949	8663	7828	382	2730	489	2998	9636	1817	9901	9879	1454	9673	153	9474	4938	8142	1597	3468	1959	427	2065	107	8939	9571	7615	7139	803	6045	2385	1249	5322	70	9339	1179	6987	4539	1548	3512	8010	5047	1314	3676	9600	3530	2060	2407	2021	9883	3331	1279	9524	191	603	5850	7561	4251	8102	672	3773	2710	635	8528	4150	1602	6629	9235	6472	6733	8846	8222	6753	8915	670	7468	
5028	5375	4254	763	7739	5928	7292	9310	8669	2740	6254	4455	6105	3671	1294	4874	274	380	3046	2769	7350	8948	3600	5739	3057	8184	5807	4978	1653	544	8462	2926	2061	7443	3745	1717	6788	1672	9161	7679	1943	5788	8492	4812	2225	1524	2603	4705	6229	5997	3937	3518	2659	5461	9346	1088	2652	8133	1511	2087	3253	0	8612	7782	4255	9435	1940	8832	771	3381	1683	6520	4551	2370	7291	1444	1385	6508	5629	1502	3385	291	1289	778	7100	7090	1741	1559	439	6690	3681	6468	4250	5517	2194	1204	5834	1462	4637	6117	2563	327	1135	3982	5006	5643	3931	7479	3904	749	1787	2669	9155	5776	8282	7318	3177	9057	818	7601	2157	8538	2578	82	1421	233	9170	4445	9205	2224	1561	5585	5981	189	3999	9015	5303	1709	2015	2475	7329	8717	4479	2794	4242	1521	3715	268	2514	3128	4078	6389	8682	8992	3195	4854	6783	7078	9020	3865	4553	6593	7360	413	3529	1952	442	7166	3162	2208	4816	9273	6422	6642	2129	6942	5484	6893	2138	1399	6929	4816	2555	1320	9702	6107	9557	2440	4632	4126	807	4927	5373	3969	3722	9264	6333	1046	4057	2457	1311	1612	1573	40	3943	1046	2744	2049	5804	6860	4072	9037	7934	7775	6863	437	983	770	4424	9983	7889	9736	5948	3272	4009	2121	8303	4595	3523	7657	8020	5249	3023	9994	8568	7969	6810	6592	1149	4154	8663	
277	2982	7815	9912	5280	3071	1924	2090	1112	1748	3947	271	1525	948	1436	4049	8082	8618	9694	5206	6697	8964	6854	8022	9529	2394	8147	1107	3425	1111	6703	3552	9989	577	4464	1305	4168	1439	5048	7915	9939	9410	8388	7933	3248	6269	1871	4371	8368	6669	5439	1198	8931	3136	6457	428	1298	6442	5052	2755	1428	8612	0	9221	4309	9767	8431	415	5507	7490	1607	2239	2060	8420	4706	5948	9283	6411	5046	8879	3030	7117	83	1183	627	8845	417	256	5279	1740	6105	9928	1128	2241	8071	7378	6377	8428	6558	7591	9342	9799	1197	4297	9929	9710	4625	4017	9700	9265	1915	444	264	1335	8995	9170	8062	2885	621	2600	5459	3824	2603	6918	513	2703	1347	2026	2540	3653	1843	3374	1578	7629	9922	9096	2535	6838	9656	4417	6743	4161	5825	7545	4941	2777	9101	2217	6092	2723	2380	1128	8828	7717	6777	2642	5024	3804	6356	7765	6565	633	3508	1054	8845	3116	1261	4388	349	6579	3198	4067	5076	836	6830	7580	6893	2458	7241	3531	1142	8349	3909	4474	6610	7941	490	1396	8268	8447	9809	955	8189	4513	7707	7598	1824	1339	4774	757	8116	8430	3884	9103	4482	5362	9996	6943	8527	722	1645	2146	9220	6091	7808	9636	1533	7270	838	8388	3438	9713	3426	9093	4188	9764	4751	7494	1851	3714	7797	3316	1012	1215	6200	2109	4330	5058	3698	8697	5453	
4067	5022	1441	7155	482	8435	9312	192	1990	2257	2801	5617	1000	1598	6388	5322	1792	3951	1466	7755	2637	5132	1443	6562	3245	9204	1328	3645	3088	1095	4619	7466	6696	9418	8289	6980	7029	3528	487	8714	761	1045	7330	1725	1584	2376	29	5183	4504	275	6673	6295	1064	1872	3310	3406	1318	2034	1567	1236	5601	7782	9221	0	3403	7475	6933	4222	758	1686	6448	9524	5040	773	3578	1614	5321	2239	2505	1770	6347	7417	3373	8150	4603	8211	6615	1253	9245	2637	3190	4644	8044	5161	434	2013	122	9586	2588	2396	9029	6462	4805	6320	6076	4016	8910	8996	4864	7361	8816	2415	782	9872	5389	6760	3003	2743	1431	7022	3393	9840	7824	7800	922	6616	2577	9592	3226	9763	9183	7877	6690	6368	2971	8089	8993	7374	7240	1368	878	7679	4018	1874	5076	8748	4606	1611	2557	361	7980	3545	7250	3083	9012	8525	6625	6375	9456	7238	9921	1180	1542	4386	2466	8948	2042	8039	664	8423	3409	5169	5002	8161	2472	6333	7797	4837	4070	1749	4311	7186	8239	3708	3737	1173	3435	9437	1036	527	7158	3807	7367	5016	3705	3532	2495	2291	7641	9810	4521	596	1471	1961	1820	8784	296	6246	235	8628	8814	4111	1185	3273	9782	2976	4029	3238	2523	5502	9137	1238	139	6890	9285	8300	3392	4808	2017	5028	2066	6849	9483	9788	1932	118	5022	1139	7516	3574	3004	
3283	6544	4081	1759	5135	1698	9811	4237	3465	5278	3769	253	4910	591	8055	487	2215	8419	3132	786	5677	9253	429	5922	2427	7681	5726	8775	6078	4332	2765	2732	2445	2245	9439	1663	3619	6993	1668	7494	121	8716	1622	3497	9412	8353	1236	9471	2313	2285	2632	7006	6604	1819	453	4487	7415	8321	2223	6805	5882	4255	4309	3403	0	2000	2014	5217	9044	8598	1323	4477	4791	6407	5854	2345	8856	1223	5687	7281	4883	6066	308	7297	9216	9104	4909	8573	5495	1591	1742	8673	1237	4594	1450	9012	2208	2066	7134	9474	2856	9842	3332	1147	2015	1967	3290	9638	9994	6503	3922	2810	2696	9201	603	7966	1378	2542	5824	7598	9060	222	5375	4545	3436	1830	5020	9226	512	7328	8551	876	7764	5300	7419	6353	7180	8134	2841	476	9759	6416	3333	7278	1213	6593	5182	3366	1506	1142	5604	9116	9403	664	2677	1472	296	534	3977	2382	3299	5988	2623	6837	3553	6580	791	504	2790	53	7265	7541	7230	841	9702	452	1017	5755	326	706	3398	1248	9569	3215	5075	989	3786	6612	9604	2778	6905	3689	2514	3174	9392	1590	7414	7531	2416	2745	7911	2563	3004	4167	7199	202	1646	1910	8181	9430	5369	9546	4871	821	4176	5326	7349	4502	9749	1174	9318	5643	755	6019	3893	940	3648	23	8412	6384	702	953	4324	1896	4017	3275	8028	8236	6150	4426	7032	
8201	2152	506	6893	2210	4885	1641	7625	6886	2582	4227	1218	4574	2467	5116	3826	7000	4788	2720	4205	7495	4955	2479	3685	2790	217	5605	962	9590	7796	4694	6376	3188	3697	4288	6397	9719	8853	2063	8612	7391	2419	1996	3901	9244	9628	4558	946	1163	8283	268	7992	7899	7095	9376	4094	8504	8767	6276	2216	3572	9435	9767	7475	2000	0	6218	561	4566	4540	4524	3175	5779	4057	8666	830	9790	2038	6751	7009	9284	5891	5504	6633	3840	5786	3611	3048	6211	376	9516	9640	5673	3787	1990	260	6745	8459	5488	9829	2798	3965	6941	1455	4708	4054	641	2045	9444	7773	2577	1050	9364	6293	5546	3265	936	649	1300	760	9406	2665	5512	9497	1753	7652	1824	9393	4651	8838	2463	7388	1929	2116	9361	1201	8218	4453	1747	9321	9472	8403	1830	22	9178	5602	3904	3218	489	7057	1012	9670	7393	4351	2435	4124	9794	5744	5875	3494	9896	1104	7599	5600	3696	9830	4687	4659	1149	6157	3001	7804	4329	3215	376	4973	9311	883	348	2611	7865	5401	1458	6744	2997	8547	2534	3273	5966	3286	8358	3642	5736	3681	2745	1576	8795	2590	6367	751	2612	5559	2346	7390	9128	8906	8014	4248	2923	223	4341	6780	5249	1786	823	9015	6082	461	6680	1448	6019	5680	4033	980	1394	1555	2211	8876	9202	1586	5626	4620	2153	5610	4655	1653	5798	9580	1696	1789	838	
7032	1703	4803	8880	3750	9212	8441	2330	4481	3892	4690	3688	6421	3312	6911	2472	1927	8167	9353	4696	6567	9915	57	4755	2309	4250	7993	9112	1490	7750	1292	3804	1212	5190	7790	5424	4327	4061	4907	7988	653	1608	3220	1496	89	7654	2031	7876	8786	6461	3536	5481	7784	3688	3549	3973	5442	9330	2396	7335	2200	1940	8431	6933	2014	6218	0	7199	2276	1973	5480	8651	6137	6347	9712	788	977	4065	826	2963	3741	2254	3136	7963	1704	7508	317	1578	2535	850	1890	7519	8959	618	6920	1211	6151	4373	6456	4715	1936	7494	984	1381	4979	4204	5687	1248	2921	8524	1914	9817	561	4271	7656	4404	6621	9464	9891	271	2174	8552	1608	6285	6754	6293	1897	9954	1114	4376	8072	1162	6337	5255	4839	2767	8234	8115	5614	1819	5241	8674	397	8330	1957	9439	5922	6164	2060	416	5261	9	1239	9672	5363	2397	928	9903	3552	3831	706	1471	6559	5957	9887	7456	6943	1938	104	1974	8766	4570	6520	345	9737	7997	401	2998	408	9555	4508	788	7188	7775	8667	1753	1482	2903	9602	6350	7060	8275	8517	9232	5990	9539	9459	9977	614	3734	9796	6975	8687	8760	574	5818	1288	2955	1678	8556	2321	9146	8454	1916	6013	730	9473	707	4263	5874	9519	2523	7182	6125	2525	2997	1938	6141	548	5146	3220	4866	8134	2676	3193	203	916	1054	4288	9212	2115	
2325	1767	2218	4469	6379	3751	7346	1206	7387	969	3330	2153	7979	4333	2098	1426	5511	2600	4789	5888	2444	4758	3658	1333	2536	399	5872	5846	287	1473	9034	9369	9465	459	4081	5213	8945	3644	5466	427	999	4350	7524	321	3926	9829	4577	7376	9527	441	7893	4343	7872	3719	734	5025	3471	3943	863	992	181	8832	415	4222	5217	561	7199	0	1481	8836	6065	1472	2656	4435	5137	1986	4206	1200	2103	7119	4527	2102	4861	5714	9236	8718	8250	6651	7275	8323	6686	951	1471	3300	1275	6913	2299	7562	5719	4121	3813	1402	9695	9140	2777	8573	205	613	6594	2366	4477	1307	7681	4052	9373	1610	7255	9377	6611	9886	9893	6297	7956	157	5814	1527	4305	3165	1179	7821	3300	647	2120	7435	4908	8426	1261	8594	4246	9234	6744	8265	8605	9610	8216	8687	6419	2591	3653	1234	1296	4839	206	5408	4841	979	3763	4668	949	3969	4069	1363	189	7957	8570	8623	3138	5992	1845	8091	5747	8881	1894	8137	3886	4788	9886	4017	2935	8808	6166	4810	5096	254	7408	9038	8152	6414	1741	9945	1118	5012	9329	5138	9255	91	932	2621	9607	5432	6410	240	604	2827	3813	1029	745	994	122	400	498	958	2593	4897	7363	1801	7137	156	3334	2776	700	1623	5749	1678	6230	8451	8012	7170	7036	8591	5027	7266	4355	569	9355	423	942	886	3398	2074	5572	
3056	6588	7454	9820	9865	5781	5033	7495	6344	5108	9243	3004	8022	1446	8851	8990	5277	5879	8761	9981	8684	6467	4282	479	2205	8101	4598	5309	3690	2060	877	1817	3608	4362	6675	5337	1253	6347	8901	6005	3753	6287	7136	8359	9378	9796	8907	5345	8769	9342	6997	4908	2669	9541	3955	9672	9627	7562	3603	6755	9058	771	5507	758	9044	4566	2276	1481	0	6085	8092	8584	6336	7791	2939	4850	9787	5153	3246	2456	7192	2701	4033	6280	6030	5726	4148	2625	3083	1659	1135	8940	1527	798	4405	1565	9015	6996	1548	1575	2099	1671	3804	6238	8090	219	3221	1697	1125	7239	8150	5623	8905	4917	4491	5288	9200	6507	9991	4896	2570	1226	690	4832	224	3926	8341	9462	1066	9079	5924	1662	4785	112	4202	4552	6919	1487	5100	8796	2742	276	182	8524	8055	5973	5595	7641	2660	2689	9740	6808	7360	5428	3014	6245	9189	3610	8384	7865	1261	2823	6581	2505	2389	551	9424	7471	7487	8561	2021	2301	6072	7713	1656	5183	2458	614	2376	9200	2546	1289	7771	656	2148	1136	2912	6948	9149	1394	6401	9374	9370	6492	3528	5663	8423	643	9779	3946	1755	5450	2923	8059	5602	8118	9521	2936	5530	9552	3658	4455	6978	7212	3101	352	1696	6728	6218	6564	50	5638	7198	6062	9688	6013	6100	6857	2848	1469	5758	4546	49	2130	3300	543	6732	715	2604	5200	3519	
9371	2739	4782	4564	6778	1738	1407	3369	1969	3349	1094	2643	5917	1725	1473	1643	6284	9510	4769	3019	8671	1088	1519	4221	3955	9167	4629	6178	1270	5574	7949	1522	6007	3204	6556	9376	7762	2443	9105	8731	6674	6317	4548	6292	5814	8296	718	9598	629	109	3435	4113	1082	3440	4856	2478	8208	8844	6378	482	9245	3381	7490	1686	8598	4540	1973	8836	6085	0	2235	986	8661	7756	7711	2154	7585	3595	6546	9788	5485	8283	5358	9151	7152	4878	1587	1890	7037	9302	1997	9719	7614	2762	5617	4136	9456	6846	4311	2670	3166	5506	6847	8000	2930	5897	5165	3225	7354	9340	6439	7037	9960	6688	4689	9117	1340	3206	7686	3977	8549	8946	8010	1430	2038	8654	590	209	1430	9776	68	594	1338	3401	5843	8291	839	1631	4301	4787	2435	9421	991	1334	8699	89	7352	288	3403	2999	6446	4770	3433	1084	5950	2532	18	3782	1538	7316	4489	8570	2568	190	301	4717	4880	2012	123	1639	502	2719	7220	5461	1826	911	7345	2527	7724	8799	6963	8185	2579	2165	7887	2541	1839	4841	9835	2568	6149	2283	9122	2724	444	4378	5646	7031	9422	338	983	7354	5969	9238	8342	4684	8231	1183	8463	4488	9762	2659	655	2756	3996	617	7809	1051	2358	4812	4776	9502	6383	190	2744	3718	2984	6255	9045	3517	2597	5470	2241	1118	3558	2272	1280	1610	6535	9662	1551	
2441	4825	713	1796	2903	1776	6905	2356	5290	2728	2348	124	163	2593	2950	1106	1465	5615	7965	1523	7390	8967	8690	5309	9531	6883	4548	808	4053	9496	6354	2508	1191	1301	3049	7927	1321	99	1988	4747	3065	2688	5710	1071	84	9287	6049	3721	6429	7320	1655	808	8165	5470	8761	5257	9911	361	1968	240	4313	1683	1607	6448	1323	4524	5480	6065	8092	2235	0	141	2549	4515	3652	6304	115	7303	6023	9104	3771	9078	6977	1903	168	2677	4164	9481	7363	6325	5483	185	1805	5096	723	29	8477	4388	2059	9127	4570	3814	264	1174	8588	7192	6748	4021	6318	5958	2279	2866	230	606	9119	8226	9704	4103	188	4387	7575	4195	487	8642	1485	8999	4644	2094	1054	26	7245	188	600	5964	6258	2956	1662	8154	206	1163	2261	1343	3259	3259	1006	845	1656	8689	3158	924	714	7565	5498	2418	2897	559	6511	4148	3613	72	9504	3803	9489	575	5465	5627	1510	7301	6212	9504	8674	5819	6338	9242	5339	9346	4957	2042	3895	4643	203	6781	6406	9056	3669	2649	2098	5978	489	9606	8005	5941	6093	2207	6444	7209	7669	1640	1531	8011	7334	754	1809	4443	5676	926	6285	479	8825	7694	145	272	6479	7410	6550	882	8672	2257	785	9466	6836	2694	1284	2588	2043	9133	4616	1539	2755	8334	7689	8100	4172	3290	9810	3556	6138	4227	6331	1385	7243	
4973	8501	6803	3467	2320	8785	1384	7313	8259	8102	6102	5321	9552	2653	5514	4774	1419	9397	8272	4374	2269	5035	3828	3919	9540	1122	3694	9330	3746	5565	7459	3403	2590	6069	2485	478	8846	8758	2914	2319	577	6484	2433	1982	4928	2151	6947	2566	1914	5007	9333	3780	1177	2354	218	753	300	7379	2093	1513	6521	6520	2239	9524	4477	3175	8651	1472	8584	986	141	0	4865	3568	9823	1898	6802	132	4285	515	7713	4966	6727	9399	3451	2147	421	2627	5886	1052	611	5004	9363	3817	4266	9294	1437	4493	2511	5093	770	2636	9850	7195	6330	7867	5914	5107	7206	5832	9720	6021	130	8425	6297	6300	6782	8985	760	3772	8409	576	9843	4664	1103	674	5188	4851	1398	9915	3490	8645	2131	6521	1801	5248	1202	4523	8456	724	1893	3720	1322	8208	796	1027	9544	1625	310	8814	9677	3760	55	2397	9177	6255	955	3180	8761	8116	4010	6211	4279	4402	1981	9001	2382	1396	7072	1095	8498	403	7928	6334	5213	1370	2870	8715	5132	968	9916	1114	6924	3221	8816	9658	2463	265	5647	8719	9331	4249	7524	6829	8261	5939	6713	5252	1489	2445	2333	1223	1614	1769	630	369	6728	3228	9689	6906	5629	1422	8040	2294	1469	3444	7323	5423	5307	8685	1858	6068	7689	762	7594	5762	8883	1106	2046	146	7163	8628	3856	8019	7285	5646	1880	2218	7651	3853	9228	
3015	8776	2689	3777	1031	5584	309	1677	219	3126	9338	3317	417	7541	2614	8258	8836	1023	8926	699	5230	9942	2193	4548	8040	1618	2493	5885	9711	8690	8338	9676	6550	2008	5219	574	1221	202	9751	211	4097	3292	3425	4638	3129	2656	8569	3200	4266	2338	6998	3672	1602	697	2047	7325	2290	3935	2121	2355	511	4551	2060	5040	4791	5779	6137	2656	6336	8661	2549	4865	0	8167	8132	8822	5377	8457	1496	5301	5617	2228	7223	2244	5597	3699	9379	7519	4516	313	9659	3717	3653	8252	7730	4225	7618	1748	6751	2665	3510	2432	8982	1207	1336	7306	8103	7735	6416	4332	7173	4784	1145	1458	7786	5942	1127	7010	857	2271	3227	8330	5236	9093	2070	5529	2431	9708	9770	4913	2389	6660	2215	1259	937	7296	8804	2443	3839	4232	3900	9877	2348	3005	5996	5041	6636	5211	969	1099	3331	659	6071	974	7558	1290	5016	401	9722	6828	8337	8866	9405	2965	1876	8643	7412	3090	6297	547	6469	355	1598	9214	7318	1731	6897	5447	1781	5291	4203	7989	1689	2372	2799	2715	6937	3099	9539	2685	44	6298	8751	7200	3072	1189	5700	385	9823	3603	3119	825	9951	9646	1533	6159	9897	6779	7985	1230	8525	4621	5396	8328	5571	6055	5036	8572	981	1586	944	4660	4747	2878	1083	7890	4263	4140	5152	5820	499	4507	8749	1333	1079	7153	7826	8686	3279	7389	803	
8534	506	1523	4676	5544	8622	2082	3358	2968	9802	1577	3894	883	871	9390	3224	8102	1981	4384	1248	6576	1310	3728	1734	5442	8422	1996	929	5565	1051	3443	82	9739	2041	6903	4180	3127	2629	2845	4219	2791	1111	5837	9010	7300	2556	7255	9709	9271	7107	3008	7681	6254	686	1046	683	7685	4254	1185	1799	694	2370	8420	773	6407	4057	6347	4435	7791	7756	4515	3568	8167	0	8717	3308	3147	140	3533	2762	1639	4581	4102	8434	9781	8327	5534	2705	1984	8350	3920	2217	3362	8255	7373	3750	3828	1771	3440	5011	9430	9013	1701	3710	2385	6000	317	9866	2315	588	875	1332	5243	7875	947	5336	9453	6271	5908	6468	8616	2671	1587	7933	206	2986	2698	7569	1940	6483	6289	1437	3460	8493	7036	5584	5711	9936	6212	7535	6774	4380	91	7498	7034	3230	4058	559	3874	3153	1613	7806	8430	8039	7730	3549	922	6648	6381	7469	9877	3514	2336	1180	6034	5154	1753	2508	1966	8074	2668	1251	979	2947	611	2229	7837	1901	627	4112	7820	8373	2641	4934	9433	6925	8037	9568	4332	4802	1630	7104	8253	3675	117	5128	9913	6141	6006	2841	9799	3287	6493	6015	9820	8746	493	2939	3596	7016	4999	3297	9266	5122	377	8052	9218	8138	437	5486	5229	6800	2419	4884	2805	7947	409	9768	6593	2390	714	5857	4050	8622	7805	2425	2455	2489	3025	6262	2607	
9573	4641	9966	571	1666	1015	8910	5889	4915	8757	9706	8421	2635	5204	8783	6725	1610	4353	6328	8324	8085	3964	2961	601	8244	8657	3261	8233	1406	5814	3718	5441	3363	9046	631	8806	5484	7772	2411	861	6902	6351	4997	347	6060	6112	1906	3897	2405	2321	7648	2794	306	8822	653	4397	2984	829	5266	8849	8075	7291	4706	3578	5854	8666	9712	5137	2939	7711	3652	9823	8132	8717	0	6345	8221	5483	5998	2080	1436	1039	8801	7894	1704	238	1605	7481	8582	5663	7156	3653	8372	1654	6306	8628	2654	5579	6375	6232	7270	1147	9550	5911	5653	8045	1054	7829	5725	1943	3462	1720	9362	5297	6014	9816	1929	4522	1259	5478	2414	3515	7284	3823	4172	5705	3555	5072	6601	9711	6318	5676	8864	8443	4967	4540	5523	7815	4704	1287	720	5707	9683	306	6323	369	9345	4937	1741	7401	2425	3214	3140	1727	1515	593	4059	4137	8813	5730	3187	5173	5775	9459	7105	8947	6842	4929	1170	9854	9982	6708	4189	3713	348	6821	9720	7783	9633	6160	6782	772	3141	8602	6911	34	8834	3509	9288	7535	1289	8401	1044	869	1761	6421	2595	1817	4817	1886	827	2121	128	3191	8732	191	955	2346	1112	1051	2839	6566	7075	9361	9112	6114	4039	158	577	2288	2731	6545	1693	3605	197	2151	1949	8345	3710	7351	4498	4010	5189	4560	4574	5542	9190	2207	7430	5144	4524	
